n_trials,min_range_pct,stretched_threshold_pct,stop_buffer_pct,time_stop_hours,n_trades,win_rate,pf,sharpe,max_dd,cagr,avg_trade_pct,median_trade_pct,gross_return,n_wins,n_losses
300,0.025,0.015,0.005,48,55,0.3090909090909091,0.6566207747296204,-0.8216350972132446,0.2768886392497825,-0.11673985947189802,-0.005259850972350939,-0.015107407537529437,-0.28929180347930167,17,38
300,0.01,0.025,0.02,12,19,0.3157894736842105,0.45665307437833397,-0.8328361576586506,0.11820504926963102,-0.07435488009037505,-0.008990249251167032,-0.0053350476310889345,-0.17081473577217363,6,13
300,0.005,0.025,0.02,12,19,0.3157894736842105,0.45665307437833397,-0.8328361576586506,0.11820504926963102,-0.07435488009037505,-0.008990249251167032,-0.0053350476310889345,-0.17081473577217363,6,13
300,0.015,0.025,0.02,12,19,0.3157894736842105,0.45665307437833397,-0.8328361576586506,0.11820504926963102,-0.07435488009037505,-0.008990249251167032,-0.0053350476310889345,-0.17081473577217363,6,13
300,0.02,0.025,0.02,12,19,0.3157894736842105,0.45665307437833397,-0.8328361576586506,0.11820504926963102,-0.07435488009037505,-0.008990249251167032,-0.0053350476310889345,-0.17081473577217363,6,13
300,0.025,0.025,0.02,12,19,0.3157894736842105,0.45665307437833397,-0.8328361576586506,0.11820504926963102,-0.07435488009037505,-0.008990249251167032,-0.0053350476310889345,-0.17081473577217363,6,13
300,0.02,0.025,0.015,12,19,0.3157894736842105,0.45964173032699335,-0.8382022639332937,0.12183268685916905,-0.07340407680720562,-0.00888266443306412,-0.0053350476310889345,-0.16877062422821829,6,13
300,0.025,0.025,0.015,12,19,0.3157894736842105,0.45964173032699335,-0.8382022639332937,0.12183268685916905,-0.07340407680720562,-0.00888266443306412,-0.0053350476310889345,-0.16877062422821829,6,13
300,0.015,0.025,0.015,12,19,0.3157894736842105,0.45964173032699335,-0.8382022639332937,0.12183268685916905,-0.07340407680720562,-0.00888266443306412,-0.0053350476310889345,-0.16877062422821829,6,13
300,0.005,0.025,0.015,12,19,0.3157894736842105,0.45964173032699335,-0.8382022639332937,0.12183268685916905,-0.07340407680720562,-0.00888266443306412,-0.0053350476310889345,-0.16877062422821829,6,13
